rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,50,50,2,2,,clustered,0.5;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
199,50,50,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
198,50,50,2,2,,clustered,0.5;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
197,50,50,2,2,,clustered,0.5;-0.3,52,52,26,26,0,52,26,52,52,26,0,edgeCount
196,50,50,2,2,,clustered,0.5;-0.3,53,53,29,24,0,53,24,53,53,24,0,edgeCount
195,50,50,2,2,,clustered,0.5;-0.3,23,23,23,0,0,23,0,23,23,0,0,edgeCount
194,50,50,2,2,,clustered,0.5;-0.3,71,71,27,44,0,71,44,71,71,44,0,edgeCount
193,50,50,2,2,,clustered,0.5;-0.3,62,62,30,32,0,62,32,62,62,32,0,edgeCount
192,50,50,2,2,,clustered,0.5;-0.3,20,20,20,0,0,20,0,20,20,0,0,edgeCount
191,50,50,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
190,50,50,2,2,,clustered,0.5;-0.3,22,22,22,0,0,22,0,22,22,0,0,edgeCount
189,50,50,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
188,50,50,2,2,,clustered,0.5;-0.3,55,55,43,12,0,55,12,55,55,12,0,edgeCount
187,50,50,2,2,,clustered,0.5;-0.3,54,54,34,20,0,54,20,54,54,20,0,edgeCount
186,50,50,2,2,,clustered,0.5;-0.3,64,64,34,30,0,64,30,64,64,30,0,edgeCount
185,50,50,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
184,50,50,2,2,,clustered,0.5;-0.3,15,15,13,2,0,15,2,15,15,2,0,edgeCount
183,50,50,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
182,50,50,2,2,,clustered,0.5;-0.3,60,60,38,22,0,60,22,60,60,22,0,edgeCount
181,50,50,2,2,,clustered,0.5;-0.3,16,16,16,0,0,16,0,16,16,0,0,edgeCount
180,50,50,2,2,,clustered,0.5;-0.3,51,51,47,4,0,51,4,51,51,4,0,edgeCount
179,50,50,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
178,50,50,2,2,,clustered,0.5;-0.3,42,42,26,16,0,42,16,42,42,16,0,edgeCount
177,50,50,2,2,,clustered,0.5;-0.3,51,51,47,4,0,51,4,51,51,4,0,edgeCount
176,50,50,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
175,50,50,2,2,,clustered,0.5;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
174,50,50,2,2,,clustered,0.5;-0.3,59,59,39,20,0,59,20,59,59,20,0,edgeCount
173,50,50,2,2,,clustered,0.5;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
172,50,50,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
171,50,50,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
170,50,50,2,2,,clustered,0.5;-0.3,56,56,26,30,0,56,30,56,56,30,0,edgeCount
169,50,50,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
168,50,50,2,2,,clustered,0.5;-0.3,48,48,36,12,0,48,12,48,48,12,0,edgeCount
167,50,50,2,2,,clustered,0.5;-0.3,55,55,43,12,0,55,12,55,55,12,0,edgeCount
166,50,50,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
165,50,50,2,2,,clustered,0.5;-0.3,44,44,16,28,0,44,28,44,44,28,0,edgeCount
164,50,50,2,2,,clustered,0.5;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
163,50,50,2,2,,clustered,0.5;-0.3,11,11,5,6,0,11,6,11,11,6,0,edgeCount
162,50,50,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
161,50,50,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
160,50,50,2,2,,clustered,0.5;-0.3,16,16,16,0,0,16,0,16,16,0,0,edgeCount
159,50,50,2,2,,clustered,0.5;-0.3,26,26,18,8,0,26,8,26,26,8,0,edgeCount
158,50,50,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
157,50,50,2,2,,clustered,0.5;-0.3,66,66,26,40,0,66,40,66,66,40,0,edgeCount
156,50,50,2,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
155,50,50,2,2,,clustered,0.5;-0.3,20,20,20,0,0,20,0,20,20,0,0,edgeCount
154,50,50,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
153,50,50,2,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
152,50,50,2,2,,clustered,0.5;-0.3,30,30,20,10,0,30,10,30,30,10,0,edgeCount
151,50,50,2,2,,clustered,0.5;-0.3,44,44,42,2,0,44,2,44,44,2,0,edgeCount
150,50,50,2,2,,clustered,0.5;-0.3,59,59,39,20,0,59,20,59,59,20,0,edgeCount
149,50,50,2,2,,clustered,0.5;-0.3,24,24,24,0,0,24,0,24,24,0,0,edgeCount
148,50,50,2,2,,clustered,0.5;-0.3,54,54,36,18,0,54,18,54,54,18,0,edgeCount
147,50,50,2,2,,clustered,0.5;-0.3,41,41,39,2,0,41,2,41,41,2,0,edgeCount
146,50,50,2,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
145,50,50,2,2,,clustered,0.5;-0.3,26,26,20,6,0,26,6,26,26,6,0,edgeCount
144,50,50,2,2,,clustered,0.5;-0.3,27,27,21,6,0,27,6,27,27,6,0,edgeCount
143,50,50,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
142,50,50,2,2,,clustered,0.5;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
141,50,50,2,2,,clustered,0.5;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
140,50,50,2,2,,clustered,0.5;-0.3,64,64,28,36,0,64,36,64,64,36,0,edgeCount
139,50,50,2,2,,clustered,0.5;-0.3,46,46,32,14,0,46,14,46,46,14,0,edgeCount
138,50,50,2,2,,clustered,0.5;-0.3,60,60,24,36,0,60,36,60,60,36,0,edgeCount
137,50,50,2,2,,clustered,0.5;-0.3,42,42,30,12,0,42,12,42,42,12,0,edgeCount
136,50,50,2,2,,clustered,0.5;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
135,50,50,2,2,,clustered,0.5;-0.3,60,60,38,22,0,60,22,60,60,22,0,edgeCount
134,50,50,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
133,50,50,2,2,,clustered,0.5;-0.3,45,45,21,24,0,45,24,45,45,24,0,edgeCount
132,50,50,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
131,50,50,2,2,,clustered,0.5;-0.3,48,48,44,4,0,48,4,48,48,4,0,edgeCount
130,50,50,2,2,,clustered,0.5;-0.3,16,16,8,8,0,16,8,16,16,8,0,edgeCount
129,50,50,2,2,,clustered,0.5;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
128,50,50,2,2,,clustered,0.5;-0.3,23,23,23,0,0,23,0,23,23,0,0,edgeCount
127,50,50,2,2,,clustered,0.5;-0.3,63,63,35,28,0,63,28,63,63,28,0,edgeCount
126,50,50,2,2,,clustered,0.5;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
125,50,50,2,2,,clustered,0.5;-0.3,59,59,25,34,0,59,34,59,59,34,0,edgeCount
124,50,50,2,2,,clustered,0.5;-0.3,19,19,19,0,0,19,0,19,19,0,0,edgeCount
123,50,50,2,2,,clustered,0.5;-0.3,34,34,24,10,0,34,10,34,34,10,0,edgeCount
122,50,50,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
121,50,50,2,2,,clustered,0.5;-0.3,61,61,37,24,0,61,24,61,61,24,0,edgeCount
120,50,50,2,2,,clustered,0.5;-0.3,50,50,40,10,0,50,10,50,50,10,0,edgeCount
119,50,50,2,2,,clustered,0.5;-0.3,56,56,42,14,0,56,14,56,56,14,0,edgeCount
118,50,50,2,2,,clustered,0.5;-0.3,46,46,40,6,0,46,6,46,46,6,0,edgeCount
117,50,50,2,2,,clustered,0.5;-0.3,57,57,41,16,0,57,16,57,57,16,0,edgeCount
116,50,50,2,2,,clustered,0.5;-0.3,47,47,23,24,0,47,24,47,47,24,0,edgeCount
115,50,50,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
114,50,50,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
113,50,50,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
112,50,50,2,2,,clustered,0.5;-0.3,34,34,30,4,0,34,4,34,34,4,0,edgeCount
111,50,50,2,2,,clustered,0.5;-0.3,70,70,28,42,0,70,42,70,70,42,0,edgeCount
110,50,50,2,2,,clustered,0.5;-0.3,66,66,32,34,0,66,34,66,66,34,0,edgeCount
109,50,50,2,2,,clustered,0.5;-0.3,62,62,26,36,0,62,36,62,62,36,0,edgeCount
108,50,50,2,2,,clustered,0.5;-0.3,53,53,37,16,0,53,16,53,53,16,0,edgeCount
107,50,50,2,2,,clustered,0.5;-0.3,55,55,23,32,0,55,32,55,55,32,0,edgeCount
106,50,50,2,2,,clustered,0.5;-0.3,54,54,22,32,0,54,32,54,54,32,0,edgeCount
105,50,50,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
104,50,50,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
103,50,50,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
102,50,50,2,2,,clustered,0.5;-0.3,63,63,23,40,0,63,40,63,63,40,0,edgeCount
101,50,50,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
100,50,50,2,2,,clustered,0.5;-0.3,68,68,24,44,0,68,44,68,68,44,0,edgeCount
99,50,50,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
98,50,50,2,2,,clustered,0.5;-0.3,67,67,31,36,0,67,36,67,67,36,0,edgeCount
97,50,50,2,2,,clustered,0.5;-0.3,57,57,41,16,0,57,16,57,57,16,0,edgeCount
96,50,50,2,2,,clustered,0.5;-0.3,52,52,36,16,0,52,16,52,52,16,0,edgeCount
95,50,50,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
94,50,50,2,2,,clustered,0.5;-0.3,37,37,33,4,0,37,4,37,37,4,0,edgeCount
93,50,50,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
92,50,50,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
91,50,50,2,2,,clustered,0.5;-0.3,71,71,27,44,0,71,44,71,71,44,0,edgeCount
90,50,50,2,2,,clustered,0.5;-0.3,17,17,17,0,0,17,0,17,17,0,0,edgeCount
89,50,50,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
88,50,50,2,2,,clustered,0.5;-0.3,21,21,21,0,0,21,0,21,21,0,0,edgeCount
87,50,50,2,2,,clustered,0.5;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
86,50,50,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
85,50,50,2,2,,clustered,0.5;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
84,50,50,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
83,50,50,2,2,,clustered,0.5;-0.3,68,68,30,38,0,68,38,68,68,38,0,edgeCount
82,50,50,2,2,,clustered,0.5;-0.3,47,47,25,22,0,47,22,47,47,22,0,edgeCount
81,50,50,2,2,,clustered,0.5;-0.3,18,18,18,0,0,18,0,18,18,0,0,edgeCount
80,50,50,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
79,50,50,2,2,,clustered,0.5;-0.3,48,48,18,30,0,48,30,48,48,30,0,edgeCount
78,50,50,2,2,,clustered,0.5;-0.3,65,65,33,32,0,65,32,65,65,32,0,edgeCount
77,50,50,2,2,,clustered,0.5;-0.3,19,19,19,0,0,19,0,19,19,0,0,edgeCount
76,50,50,2,2,,clustered,0.5;-0.3,56,56,34,22,0,56,22,56,56,22,0,edgeCount
75,50,50,2,2,,clustered,0.5;-0.3,43,43,23,20,0,43,20,43,43,20,0,edgeCount
74,50,50,2,2,,clustered,0.5;-0.3,67,67,31,36,0,67,36,67,67,36,0,edgeCount
73,50,50,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
72,50,50,2,2,,clustered,0.5;-0.3,46,46,42,4,0,46,4,46,46,4,0,edgeCount
71,50,50,2,2,,clustered,0.5;-0.3,59,59,39,20,0,59,20,59,59,20,0,edgeCount
70,50,50,2,2,,clustered,0.5;-0.3,55,55,43,12,0,55,12,55,55,12,0,edgeCount
69,50,50,2,2,,clustered,0.5;-0.3,49,49,33,16,0,49,16,49,49,16,0,edgeCount
68,50,50,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
67,50,50,2,2,,clustered,0.5;-0.3,48,48,44,4,0,48,4,48,48,4,0,edgeCount
66,50,50,2,2,,clustered,0.5;-0.3,16,16,16,0,0,16,0,16,16,0,0,edgeCount
65,50,50,2,2,,clustered,0.5;-0.3,57,57,41,16,0,57,16,57,57,16,0,edgeCount
64,50,50,2,2,,clustered,0.5;-0.3,61,61,37,24,0,61,24,61,61,24,0,edgeCount
63,50,50,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
62,50,50,2,2,,clustered,0.5;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
61,50,50,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
60,50,50,2,2,,clustered,0.5;-0.3,50,50,36,14,0,50,14,50,50,14,0,edgeCount
59,50,50,2,2,,clustered,0.5;-0.3,73,73,25,48,0,25,0,73,73,48,0,edgeCount
58,50,50,2,2,,clustered,0.5;-0.3,67,67,31,36,0,67,36,67,67,36,0,edgeCount
57,50,50,2,2,,clustered,0.5;-0.3,45,45,33,12,0,45,12,45,45,12,0,edgeCount
56,50,50,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
55,50,50,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
54,50,50,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
53,50,50,2,2,,clustered,0.5;-0.3,22,22,22,0,0,22,0,22,22,0,0,edgeCount
52,50,50,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
51,50,50,2,2,,clustered,0.5;-0.3,62,62,36,26,0,62,26,62,62,26,0,edgeCount
50,50,50,2,2,,clustered,0.5;-0.3,18,18,18,0,0,18,0,18,18,0,0,edgeCount
49,50,50,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
48,50,50,2,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
47,50,50,2,2,,clustered,0.5;-0.3,56,56,42,14,0,56,14,56,56,14,0,edgeCount
46,50,50,2,2,,clustered,0.5;-0.3,56,56,36,20,0,56,20,56,56,20,0,edgeCount
45,50,50,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
44,50,50,2,2,,clustered,0.5;-0.3,57,57,41,16,0,57,16,57,57,16,0,edgeCount
43,50,50,2,2,,clustered,0.5;-0.3,55,55,43,12,0,55,12,55,55,12,0,edgeCount
42,50,50,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
41,50,50,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
40,50,50,2,2,,clustered,0.5;-0.3,53,53,45,8,0,53,8,53,53,8,0,edgeCount
39,50,50,2,2,,clustered,0.5;-0.3,51,51,41,10,0,51,10,51,51,10,0,edgeCount
38,50,50,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
37,50,50,2,2,,clustered,0.5;-0.3,67,67,23,44,0,67,44,67,67,44,0,edgeCount
36,50,50,2,2,,clustered,0.5;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
35,50,50,2,2,,clustered,0.5;-0.3,63,63,35,28,0,63,28,63,63,28,0,edgeCount
34,50,50,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
33,50,50,2,2,,clustered,0.5;-0.3,48,48,18,30,0,48,30,48,48,30,0,edgeCount
32,50,50,2,2,,clustered,0.5;-0.3,53,53,37,16,0,53,16,53,53,16,0,edgeCount
31,50,50,2,2,,clustered,0.5;-0.3,64,64,34,30,0,64,30,64,64,30,0,edgeCount
30,50,50,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
29,50,50,2,2,,clustered,0.5;-0.3,64,64,26,38,0,64,38,64,64,38,0,edgeCount
28,50,50,2,2,,clustered,0.5;-0.3,19,19,19,0,0,19,0,19,19,0,0,edgeCount
27,50,50,2,2,,clustered,0.5;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
26,50,50,2,2,,clustered,0.5;-0.3,46,46,40,6,0,46,6,46,46,6,0,edgeCount
25,50,50,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
24,50,50,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
23,50,50,2,2,,clustered,0.5;-0.3,68,68,30,38,0,68,38,68,68,38,0,edgeCount
22,50,50,2,2,,clustered,0.5;-0.3,34,34,22,12,0,34,12,34,34,12,0,edgeCount
21,50,50,2,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
20,50,50,2,2,,clustered,0.5;-0.3,64,64,34,30,0,64,30,64,64,30,0,edgeCount
19,50,50,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
18,50,50,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
17,50,50,2,2,,clustered,0.5;-0.3,22,22,22,0,0,22,0,22,22,0,0,edgeCount
16,50,50,2,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
15,50,50,2,2,,clustered,0.5;-0.3,60,60,38,22,0,60,22,60,60,22,0,edgeCount
14,50,50,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
13,50,50,2,2,,clustered,0.5;-0.3,45,45,27,18,0,45,18,45,45,18,0,edgeCount
12,50,50,2,2,,clustered,0.5;-0.3,19,19,15,4,0,19,4,19,19,4,0,edgeCount
11,50,50,2,2,,clustered,0.5;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
10,50,50,2,2,,clustered,0.5;-0.3,22,22,10,12,0,22,12,22,22,12,0,edgeCount
9,50,50,2,2,,clustered,0.5;-0.3,22,22,22,0,0,22,0,22,22,0,0,edgeCount
8,50,50,2,2,,clustered,0.5;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
7,50,50,2,2,,clustered,0.5;-0.3,47,47,45,2,0,47,2,47,47,2,0,edgeCount
6,50,50,2,2,,clustered,0.5;-0.3,37,37,31,6,0,37,6,37,37,6,0,edgeCount
5,50,50,2,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
4,50,50,2,2,,clustered,0.5;-0.3,50,50,42,8,0,50,8,50,50,8,0,edgeCount
3,50,50,2,2,,clustered,0.5;-0.3,55,55,43,12,0,55,12,55,55,12,0,edgeCount
2,50,50,2,2,,clustered,0.5;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
1,50,50,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
